state,state_fips,variable,sex,age_group,num_chronic,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Connecticut,09,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,149.6698,149.9821,150.0448,153.3952,157.4096,159.3905,157.455,167.9246,161.9049,155.2828,151.4216
Connecticut,09,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,326.9172,327.6333,325.8564,334.0541,339.2646,348.5399,351.3101,356.3339,361.9095,359.5123,367.1031
Connecticut,09,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,688.0629,674.5291,686.5176,705.5296,710.1963,718.8427,706.6202,721.7834,724.7621,725.3258,747.6393
Connecticut,09,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,1749.2404,1764.4066,1765.8855,1840.1199,1845.7974,1861.4685,1851.0464,1870.9206,1882.9578,1864.6829,1906.451
Connecticut,09,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,5.17,5.87,4.59,6.13,4.78,5.52,5.71,3.81,5.37,3.53,3.05
Connecticut,09,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,7.94,7,6.87,7.18,6.97,6.36,6.09,6.51,5.72,6.27,5.8
Connecticut,09,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,12.1,11.63,11.33,10.71,10.69,9.98,9.58,9.26,8.93,9.92,9.45
Connecticut,09,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,23.9,23.47,23.46,23.18,22.4,21.56,20.61,21.05,20.66,20.4,20.82
Delaware,10,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2395.461,2543.8406,2576.5801,2475.5058,2474.2847,2740.2054,2834.7035,2986.0682,2897.8233,2815.5069,2988.2521
Delaware,10,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,6532.1876,6658.2081,7068.4932,6855.3971,6768.9204,6901.0889,6879.488,7457.5726,7769.4899,7780.1649,7681.2283
Delaware,10,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,12995.433,12711.0173,12606.5801,13335.1383,13474.6483,13123.5107,13367.3619,13584.3518,13275.691,14267.9189,14901.2582
Delaware,10,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,35488.9586,35391.7534,37944.1508,36150.9132,37011.0292,34650.3149,38456.9628,37702.4509,36008.8505,34416.1672,34757.0106
Delaware,10,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2369.9638,2530.3751,2522.8373,2451.6407,2440.9195,2704.726,2814.0549,2853.0519,2852.2868,2812.9375,2952.0745
Delaware,10,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,6332.0738,6473.7563,6765.2214,6584.5488,6579.239,6664.1569,6647.6944,7018.555,7499.3868,7450.8981,7426.6431
Delaware,10,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,12260.4841,12100.203,11828.791,12504.8132,12266.2499,12321.6227,12543.5172,12562.3066,12494.9294,13154.4225,13794.8759
Delaware,10,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,32954.8271,32626.27,34468.7281,32983.6511,33046.8495,31578.7978,34673.9425,33967.8962,32793.3524,31317.9231,31162.4053
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,413.7276,443.8649,423.6131,439.9012,455.8304,472.2301,440.5398,456.7376,440.2095,432.5692,422.439
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,859.9731,902.9412,901.8987,895.773,898.4844,912.7653,934.2105,926.4195,919.3785,876.4148,886.3636
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,1348.5169,1264.0757,1333.4827,1349.6855,1401.0651,1431.7358,1414.4407,1420.0409,1458.3162,1564.1231,1522.5612
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,3106.7961,3058.9172,2948.0234,3003.9973,2970.8561,2962.406,3231.2646,3266.2116,3068.93,3196.5045,3042.004
Delaware,10,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,7.02,NA,8.22,12.8,6.98,7.18,NA,NA,NA,8.39,NA
Delaware,10,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,14.44,11.82,11.88,11.33,10.02,14.4,11.18,13.6,10.6,9.88,14
Delaware,10,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,17.49,15.9,12.96,13.63,12.11,12.07,15.37,13.64,15.92,15.07,16.06
Delaware,10,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,29.32,28.9,29.44,27.42,25.83,27.04,28.41,26.54,24.97,25.41,25.76
Delaware,10,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,1679.7564,1741.8638,1859.0862,2031.4201,2028.26,2062.7079,1968.4809,1987.0247,2157.5039,2140.4683,2266.7251
Delaware,10,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,4033.8086,4363.5121,4479.2183000000005,4551.863,4576.4444,4581.9302,4536.2212,4781.7887,4943.4789,5086.4876,5249.2585
Delaware,10,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,9331.905,9850.4357,9924.1115,10243.6428,9853.2219,9930.3975,9811.6946,10106.3771,10018.9289,10120.4714,10448.4912
Delaware,10,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,27575.5313,29294.3564,30263.3015,30416.0882,31144.767,29910.7101,30625.3482,31126.6281,30717.8693,29589.4695,29611.646
Delaware,10,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,1648.2454,1702.5192,1790.4531,1965.9807,1962.6154,1996.1933,1926.9929,1902.3861,2100.9501,2060.4217,2168.869
Delaware,10,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,3893.0724,4183.5269,4252.475,4347.3414,4343.4737,4372.5374,4345.5006,4492.1427,4693.5633,4796.1276,4947.4492
Delaware,10,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,8775.8226,9282.6093,9214.4147,9546.8141,9105.6137,9233.4166,9128.2313,9288.1296,9368.3154,9384.6657,9657.9123
Delaware,10,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,25601.1517,27165.5497,27510.3866,27780.4779,27807.0015,27140.2403,27744.9561,27916.781,28070.7613,26747.1811,26613.3026
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,106.1195,106.0908,105.8808,102.7592,105.2698,103.3282,110.0574,112.8654,115.0598,113.8526,120.1955
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,242.2296,243.4673,236.3984,245.1613,244.3172,241.7329,253.2434,262.6398,265.8865,270.1502,283.8939
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,566.9657,532.7927,551.1679,544.5339,546.8991,553.1441,565.4838,570.3716,577.112,578.9727,604.2317
Delaware,10,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,1645.8575,1596.5922,1599.1115,1672.4767,1687.163,1658.4321,1706.7784,1782.6587,1789.1179,1707.4738,1721.7811
Delaware,10,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,5.68,4.36,3.54,NA,5.19,5.6,4.58,NA,NA,NA,4.07
Delaware,10,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,5.68,7.18,6.71,6.62,5.65,5.22,4.98,4.73,4.93,4.47,5.26
Delaware,10,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,10.45,10.36,9.6,9.45,8.56,8.79,8.64,8.87,8.18,7.53,8.45
Delaware,10,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,23.22,22.17,22.63,23.01,21.23,20.82,20.2,21.03,19.86,19.6,19.61
District of Columbia,11,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,1968.2701,2194.8502,2261.1165,2686.1953,2266.5415,2498.026,2156.1143,2521.5833,2498.0538,2554.2695,2672.6563
District of Columbia,11,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,8516.7867,9542.4822,10054.8215,9065.5176,9271.286,9498.9137,9202.4389,8952.2779,8992.7127,8959.5945,8402.7783
District of Columbia,11,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,20688.2361,20661.4987,19527.9104,21761.5923,19396.3233,17812.527,17935.8566,17476.7934,16491.4034,16546.6111,16100.5977
District of Columbia,11,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,48930.9866,56116.0704,53956.5495,50981.6417,55173.6941,54204.0802,48069.926,49942.1004,50696.8207,49994.4608,50366.9935
District of Columbia,11,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,1713.483,1966.5542,1967.3418,2296.8236,2018.2216,2231.7739,1958.5047,2189.6618,2169.2186,2283.0724,2368.8718
District of Columbia,11,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,7303.1338,8389.9628,8495.4526,7712.6401,7718.2435,8172.9555,7933.9084,7792.6163,7776.6527,7743.4112,7511.1102
District of Columbia,11,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,17043.3526,17543.7769,15880.913,17797.9327,15545.084,15011.008,15042.5733,14429.5864,14148.9504,14130.6757,13436.9833
District of Columbia,11,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,39063.5238,45940.0108,42336.9936,40942.9389,42898.4112,42859.7153,38149.6329,39656.2939,41104.4272,40480.9435,40993.6668
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,440.4938,519.4937,563.2879,560.7903,596.2302,633.7014,637.2688,594.8152,643.7227,596.5,632.384
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,1177.51,1143.5331,1220.9059,1360.2287,1303.7681,1255.5366,1249.725,1384.5322,1341.2296,1279.367,1273.0307
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,1906.7296,2001.1806,1947.9393,2425.1121,2514.356,2152.7663,1914.0104,1900.2217,1940.7176,2137.8179,1904.4248
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,4326.2032,4706.3903,4711.1801,4403.0683,4602.9919,4926.8775,4480.4576,4777.9783,4777.1836,4357.6512,4453.0686
District of Columbia,11,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,14.86,14.29,NA,10.06,13.11,10.45,NA,NA,NA,NA,NA
District of Columbia,11,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,14.71,14.78,13.37,16.43,15.44,10.91,13.49,10.14,14.37,11.96,13.92
District of Columbia,11,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,17.3,21.63,24.08,23.54,22.68,21.75,18.5,16.72,16.44,18.1,19.2
District of Columbia,11,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,34.64,40.61,37.95,33.56,34.82,36.8,33.81,32.05,30.04,33.49,34.78
District of Columbia,11,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,1524.1227,1607.1843,1632.7085,1844.7467,1761.019,1896.2429,1942.234,2027.5483,1988.125,1894.256,2021.7332
District of Columbia,11,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,5001.8267,5249.9866,5292.4204,5611.8421,5396.2423,5563.492,5408.0426,5418.1157,5751.8392,5591.002,5600.4278
District of Columbia,11,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,12310.2712,12376.2995,12867.233,12499.5839,12260.8446,12031.1535,11688.8877,11948.3924,11637.626,10747.7877,12038.711
District of Columbia,11,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,36169.886,37452.9477,37494.8234,38541.2995,38022.3138,38373.6378,36939.5054,36835.9919,35767.0143,36882.1362,37132.1452
District of Columbia,11,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,1379.226,1470.0338,1492.5952,1680.5855,1603.1772,1737.6919,1787.0616,1852.0484,1821.1665,1751.3197,1882.0241
District of Columbia,11,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,4342.6742,4655.8475,4558.3083,4884.5737,4703.2023,4881.1289,4813.709,4784.0582,5123.171,5043.7495,5073.9951
District of Columbia,11,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,10290.9288,10684.9487,10781.1268,10534.9897,10338.2544,10191.234,9977.3525,10181.4549,10147.305,9457.1785,10466.8232
District of Columbia,11,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,29500.9337,31656.1042,30620.5502,31546.6145,30253.0248,31203.5528,29826.6048,30011.5484,29596.8761,30561.7694,30830.0726
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,159.2635,158.5497,151.8847,158.7978,168.5407,162.0717,157.6355,170.653,176.4835,160.2979,178.2659
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,423.4672,413.0164,416.0754,433.0804,446.6019,450.6271,460.3895,487.6171,461.9696,453.4191,438.6429
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,859.4829,812.6426,844.289,881.3694,888.3595,893.0254,880.7138,912.0558,859.0637,823.2744,879.3103
District of Columbia,11,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,2131.3747,2103.4006,2087.5303,2139.7078,2207.8718,2193.616,2173.9637,2289.4675,2463.3028,2358.4003,2416.09
District of Columbia,11,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,NA,NA,NA,NA,NA,NA,NA,NA,8.03,NA,NA
District of Columbia,11,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,8.57,7.99,5.91,7.5,6.88,7.56,8.76,8.09,9.04,6.01,6.81
District of Columbia,11,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,14.7,14.2,13.28,13.41,12.8,12.03,10.9,12.28,12,8.47,11.64
District of Columbia,11,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,29.06,29.43,27.11,27.52,27.38,26.26,25.47,25.08,23.06,23.27,23.8
Florida,12,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2225.2288,2463.0924,2596.07,2670.0366,2620.4548,2785.1962,2837.7557,2920.4096,2910.3471,2792.8517,2860.6645
Florida,12,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,7017.7151,7376.4168,7803.3101,7906.7845,7722.1593,7954.834,8160.7254,8253.989,8257.5644,8070.366,8223.6374
Florida,12,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,14030.278,14730.1236,15355.4245,15176.091,14454.3792,14550.7128,14465.1287,14933.7218,14676.2762,14366.9966,14276.708
Florida,12,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,36500.5599,38358.0468,39817.7932,37451.7088,37866.5877,37706.3886,38162.0945,39010.8269,37831.3237,37455.3362,37540.1818
Florida,12,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2320.5638,2551.5914,2665.1026,2745.0008,2673.4736,2853.3812,2918.3433,2913.4417,2959.5652,2895.5717,2955.8619
Florida,12,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,7182.1181,7495.8809,7868.5423,7957.2693,7765.3464,8044.916,8297.2356,8247.786,8294.1657,8209.4273,8372.1364
Florida,12,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,14105.986,14741.4021,15266.2851,15097.6082,14336.4186,14544.9196,14533.0335,14694.6854,14654.4014,14386.7687,14315.8934
Florida,12,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,36166.8236,37697.3356,38955.0055,36634.0094,36802.8495,36981.5768,37663.8782,38039.0939,37287.9668,37015.8091,37072.2662
Florida,12,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,401.4159,414.574,448.522,455.2414,466.3956,503.8763,518.0745,532.0494,533.0635,524.7427,504.9985
Florida,12,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,794.0603,815.3874,859.4885,850.4402,885.1115,924.1743,927.7944,985.8936,1002.4495,1003.4437,985.9694
Florida,12,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,1269.4291,1269.6879,1321.3048,1374.874,1374.6696,1392.7523,1418.3833,1484.4941,1491.9375,1515.4137,1460.7299
Florida,12,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,2727.9483,2776.7383,2897.3201,2952.7294,3048.207,3120.0821,3150.002,3308.7746,3326.7619,3408.3999,3390.0794
Florida,12,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,10.69,11.91,10.34,9.16,9.93,9.91,8.64,10.68,10.19,8.5,10.71
Florida,12,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,13.69,14.06,14.43,13.93,13.54,13.24,13.83,13.01,13.72,12.95,13.88
Florida,12,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,16.89,16.98,16.63,18.5,16.71,17.22,17.55,18.8,18.28,18.08,16.97
Florida,12,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,30.94,30.31,31.03,30.87,31.02,30.96,31.21,32.83,33.05,32.01,32.41
Florida,12,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,1958.75,2032.1916,2121.1005,2192.8154,2191.7683,2233.8315,2212.5029,2215.3405,2270.2224,2247.2533,2300.5282
Florida,12,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,4808.3837,5005.4585,5152.3764,5237.8116,5237.7544,5260.2765,5251.2335,5250.9601,5344.8034,5408.6082,5537.4417
Florida,12,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,10350.9293,10624.8813,10867.8251,10733.5522,10443.7129,10395.2839,10232.817,10301.3148,10082.6661,9965.573,10138.9476
Florida,12,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,28652.0316,29970.9393,30784.5307,29884.027,30001.4732,29228.5634,28928.0399,29093.9759,28305.5222,27818.6663,27918.3281
Florida,12,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,2012.5476,2077.3055,2150.0422,2220.6545,2198.7401,2252.2911,2254.9191,2216.4652,2309.7881,2290.8661,2343.4853
Florida,12,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,4897.336,5058.6149,5180.1287,5267.4625,5213.3263,5270.2458,5321.1661,5224.1623,5406.5863,5464.2287,5585.8939
Florida,12,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,10452.1062,10660.2791,10866.4244,10742.7822,10364.5888,10385.7854,10314.2594,10256.5019,10180.5264,10038.5578,10200.3878
Florida,12,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,28576.4955,29725.1944,30545.9058,29612.167,29600.0531,29045.4341,28990.2523,28908.866,28459.0405,27933.0577,28030.3284
Florida,12,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,109.0473,105.0118,107.1278,107.6081,106.2187,110.0882,111.446,114.9667,117.8849,119.7694,124.3992
Florida,12,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,252.6235,249.6197,249.452,253.3343,252.1188,262.2947,263.0766,271.2619,276.3468,285.6735,297.1602
Florida,12,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,546.5128,536.0899,533.8725,536.3701,524.7854,543.215,539.8391,559.0153,556.9543,562.5062,582.5481
Florida,12,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,1495.6044,1478.9867,1486.5183,1518.908,1543.8348,1576.4669,1572.0057,1616.7859,1609.4012,1603.3791,1627.2137
Florida,12,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,4.65,4.64,4.94,4.87,5.34,4.09,4.02,3.9,5.02,4.04,3.83
Florida,12,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,6.42,6.47,6.54,6.46,6.09,5.84,5.95,5.92,5.79,5.56,5.43
Florida,12,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,10.46,10.33,10.14,9.88,9.16,8.76,8.86,9.15,8.71,8.55,8.44
Florida,12,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,22.75,22.67,22.45,22.41,22.23,21.5,21.03,21.47,20.99,20.73,20.71
Georgia,13,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2045.818,2300.9211,2426.418,2431.6709,2440.1435,2529.9355,2562.1193,2666.425,2709.3301,2703.3539,2857.8164
Georgia,13,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,6653.5968,6879.3274,7188.0637,7238.2287,6845.2957,7167.6119,7403.4221,7429.1727,7642.7504,7548.1978,7789.7352
Georgia,13,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,13422.5255,13545.7719,14307.2337,14264.7812,13673.178,13956.5703,13996.2211,14352.8704,14091.9872,13672.6041,13882.0088
Georgia,13,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,31490.966,32498.2974,33541.3554,34976.0646,35538.0529,34825.2904,36099.312,37128.9722,35467.7859,34378.406,35048.5426
Georgia,13,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2148.5304,2398.0024,2535.4408,2523.4,2532.8434,2656.3909,2745.182,2745.543,2842.8412,2893.1878,3068.869
